customer_id,segment,first_purchase_date,last_purchase_date,signup_channel,region,age_band
103623,Bargain,2023-03-16,2024-09-27,App,West,25-34
103624,Regular,2023-03-13,2024-08-04,App,East,45-54
103625,Regular,2023-01-06,2024-12-01,App,South,25-34
103626,Bargain,2023-01-02,2023-10-28,App,West,55+
103627,Regular,2023-04-24,2024-12-23,App,East,25-34
103628,Regular,2023-02-08,2024-12-04,Web,West,25-34
103629,Value,2023-01-27,2024-12-29,Web,East,55+
103630,Value,2023-04-22,2024-12-30,App,East,55+
103631,Bargain,2023-01-09,2024-11-27,Web,North,25-34
103632,Regular,2023-04-04,2024-01-31,Web,East,35-44
103633,Regular,2023-03-03,2024-12-18,Web,North,25-34
103634,Regular,2023-01-27,2024-01-09,App,West,35-44
103635,Value,2023-01-23,2024-12-24,Web,West,18-24
103636,Bargain,2023-01-06,2024-11-20,App,West,35-44
103637,Regular,2023-03-12,2024-12-30,Web,West,45-54
103638,Bargain,2023-02-28,2024-12-14,App,West,55+
103639,Regular,2023-03-05,2024-03-24,Web,South,35-44
103640,Regular,2023-01-27,2023-10-08,App,East,18-24
103641,Value,2023-01-20,2024-12-26,App,North,25-34
103642,Bargain,2023-03-22,2023-09-14,Web,West,25-34
103643,Value,2023-01-15,2024-03-02,Web,South,45-54
103644,Value,2023-03-21,2023-12-25,App,West,25-34
103645,Regular,2023-05-14,2024-12-19,App,East,45-54
103646,Regular,2023-02-09,2024-11-27,App,South,45-54
103647,Regular,2023-02-12,2024-07-11,Web,West,18-24
103648,Regular,2023-01-07,2024-11-11,App,West,25-34
103649,Bargain,2023-03-01,2024-12-28,Web,East,18-24
103650,Regular,2023-05-08,2024-08-12,Store,West,35-44
103651,Regular,2023-01-04,2024-11-07,Web,North,18-24
103652,Regular,2023-01-27,2024-12-14,App,East,45-54
103653,Regular,2023-04-09,2024-04-09,App,North,35-44
103654,Regular,2023-01-18,2024-05-28,Web,South,35-44
103655,Value,2023-01-02,2023-12-10,Web,North,45-54
103656,Value,2023-01-27,2024-11-19,Web,North,25-34
103657,Regular,2023-01-09,2024-12-23,Store,East,55+
103658,Bargain,2023-02-12,2024-11-20,App,East,25-34
103659,Value,2023-02-10,2024-12-19,Web,North,18-24
103660,Regular,2023-01-04,2023-11-03,Web,South,25-34
103661,Bargain,2023-02-13,2023-09-28,Web,West,45-54
103662,Bargain,2023-01-13,2024-12-20,Web,West,25-34
103663,Regular,2023-07-03,2024-11-29,App,South,45-54
103664,Regular,2023-06-20,2024-08-23,Web,North,45-54
103665,Regular,2023-01-02,2024-12-02,App,East,35-44
103666,Regular,2023-01-27,2024-12-23,App,South,18-24
103667,Value,2023-01-09,2024-12-14,Web,West,35-44
103668,Regular,2023-02-28,2024-12-25,Store,North,45-54
103669,Regular,2023-01-03,2024-12-24,Web,North,35-44
103670,Regular,2023-01-10,2024-07-07,App,East,55+
103671,Regular,2023-02-09,2024-10-16,Store,North,45-54
103672,Regular,2023-01-08,2024-11-20,Web,West,18-24
103673,Regular,2023-05-07,2024-04-01,App,East,45-54
103674,Regular,2023-01-14,2024-11-14,App,East,18-24
103675,Bargain,2023-05-16,2024-11-07,Web,North,45-54
103676,Regular,2023-01-08,2024-11-29,App,East,18-24
103677,Regular,2023-01-25,2024-11-29,Web,South,55+
103678,Regular,2023-01-10,2024-12-14,Web,South,35-44
103679,Value,2023-01-03,2024-12-20,App,East,25-34
103680,Regular,2023-02-21,2024-03-30,Web,North,45-54
103681,Value,2023-01-14,2024-11-27,Web,East,25-34
103682,Regular,2023-02-17,2024-12-27,App,East,25-34
103683,Regular,2023-02-27,2024-12-27,Web,North,25-34
103684,Value,2023-01-25,2024-11-04,App,West,55+
103685,Value,2023-02-23,2024-07-03,App,West,35-44
103686,Regular,2023-01-12,2024-11-13,Web,South,25-34
103687,Bargain,2023-01-24,2023-11-08,Web,North,55+
103688,Regular,2023-01-03,2024-02-22,App,East,18-24
103689,Regular,2023-02-23,2024-12-02,Web,East,55+
103690,Value,2023-01-24,2024-12-30,Web,South,18-24
103691,Regular,2023-01-05,2024-05-05,App,East,35-44
103692,Value,2023-01-13,2024-10-04,Web,West,25-34
103693,Regular,2023-04-18,2024-09-15,Web,North,35-44
103694,Regular,2023-06-27,2024-11-24,Web,North,18-24
103695,Regular,2023-08-11,2024-10-06,Web,East,35-44
103696,Regular,2023-01-13,2024-01-12,App,South,35-44
103697,Value,2023-01-04,2024-10-28,Web,West,18-24
103698,Value,2023-01-12,2024-03-21,App,North,45-54
103699,Regular,2023-02-11,2023-02-11,App,South,18-24
103700,Bargain,2023-01-03,2024-10-20,App,East,25-34
103701,Regular,2023-01-07,2024-11-30,Store,South,35-44
103702,Regular,2023-02-12,2024-01-29,Web,South,25-34
103703,Regular,2023-01-12,2023-11-28,Web,West,18-24
103704,Value,2023-02-20,2024-12-28,App,West,18-24
103705,Value,2023-01-12,2024-12-11,App,East,25-34
103706,Regular,2023-02-16,2024-07-26,Web,North,25-34
103707,Regular,2023-02-12,2024-11-12,App,East,25-34
103708,Regular,2023-01-31,2023-11-13,Web,North,55+
103709,Regular,2023-01-26,2024-10-28,App,South,35-44
103710,Bargain,2023-03-08,2024-11-14,App,West,25-34
103711,Regular,2023-01-20,2024-01-31,App,North,35-44
103712,Bargain,2023-02-26,2024-08-27,Web,West,35-44
103713,Regular,2023-03-06,2024-11-08,App,North,25-34
103714,Bargain,2023-03-24,2023-08-16,App,East,25-34
103715,Bargain,2023-02-24,2024-06-08,App,West,18-24
103716,Regular,2023-02-23,2024-02-06,App,South,45-54
103717,Bargain,2023-05-25,2023-10-27,App,South,35-44
103718,Bargain,2023-03-17,2024-11-04,App,North,25-34
103719,Regular,2023-03-18,2023-11-08,App,West,35-44
103720,Regular,2023-01-31,2024-12-03,App,East,25-34
103721,Regular,2023-01-06,2024-12-07,Web,North,25-34
103722,Bargain,2023-01-10,2024-12-13,App,West,35-44
103723,Regular,2023-01-08,2024-11-25,Web,North,18-24
103724,Bargain,2023-02-03,2024-12-24,Web,South,18-24
103725,Regular,2023-01-05,2024-12-19,App,West,45-54
103726,Bargain,2023-02-13,2024-11-12,App,West,35-44
103727,Regular,2023-01-25,2024-12-06,Web,West,35-44
103728,Regular,2023-02-22,2024-08-05,App,West,35-44
103729,Regular,2023-01-15,2024-12-30,Web,North,18-24
103730,Bargain,2023-03-01,2024-08-16,App,North,45-54
103731,Bargain,2023-04-16,2024-12-16,App,South,45-54
103732,Regular,2023-01-07,2024-10-15,Store,South,18-24
103733,Regular,2023-01-25,2024-12-30,App,North,25-34
103734,Value,2023-01-13,2024-10-31,Web,West,25-34
103735,Bargain,2023-02-15,2024-07-04,App,East,25-34
103736,Regular,2023-01-12,2024-11-30,Web,East,18-24
103737,Regular,2023-06-27,2023-12-05,Web,South,25-34
103738,Regular,2023-02-02,2024-12-22,Web,East,25-34
103739,Regular,2023-02-22,2024-12-01,Web,East,25-34
103740,Regular,2023-01-04,2024-10-06,App,West,18-24
103741,Value,2023-01-07,2024-12-10,Web,North,35-44
103742,Bargain,2023-03-15,2024-01-10,App,North,18-24
103743,Regular,2023-06-10,2024-08-21,Store,West,25-34
103744,Value,2023-01-01,2024-12-20,App,West,18-24
103745,Regular,2023-02-11,2024-12-14,App,East,18-24
103746,Regular,2023-02-10,2024-10-20,App,North,25-34
103747,Bargain,2023-09-02,2024-12-25,App,South,25-34
103748,Regular,2023-01-27,2024-12-07,Web,East,55+
103749,Regular,2023-02-25,2024-09-03,Store,East,55+
103750,Value,2023-01-04,2024-12-18,Web,South,35-44
103751,Regular,2023-01-06,2024-09-23,Web,West,25-34
103752,Regular,2023-04-19,2024-12-20,Web,South,45-54
103753,Regular,2023-02-11,2024-12-06,Web,East,25-34
103754,Regular,2023-01-15,2023-12-05,App,North,35-44
103755,Regular,2023-03-26,2023-08-25,Store,North,45-54
103756,Regular,2023-01-31,2024-01-01,App,East,35-44
103757,Regular,2023-03-02,2023-08-27,Web,West,45-54
103758,Bargain,2023-03-24,2024-11-24,Store,West,25-34
103759,Value,2023-02-07,2024-05-18,Web,North,45-54
103760,Bargain,2023-01-29,2024-11-28,App,South,35-44
103761,Regular,2023-01-18,2024-06-26,App,North,35-44
103762,Value,2023-01-15,2024-09-30,App,East,35-44
103763,Regular,2023-01-04,2024-12-02,App,West,25-34
103764,Value,2023-01-02,2024-11-08,App,North,55+
103765,Regular,2023-01-03,2024-11-27,Store,North,18-24
103766,Regular,2023-08-14,2024-12-26,App,South,18-24
103767,Regular,2023-02-12,2024-08-01,Web,South,45-54
103768,Regular,2023-01-07,2024-12-09,App,North,18-24
103769,Regular,2023-01-19,2023-11-18,Web,South,18-24
103770,Bargain,2023-03-02,2024-11-02,App,North,35-44
103771,Bargain,2023-01-06,2024-09-03,Web,East,35-44
103772,Regular,2023-03-15,2024-11-23,Web,East,55+
103773,Bargain,2023-01-06,2024-12-31,Web,East,25-34
103774,Regular,2023-01-31,2024-12-12,Web,East,55+
103775,Regular,2023-01-09,2023-12-02,Web,East,25-34
103776,Regular,2023-01-03,2024-12-29,App,West,45-54
103777,Value,2023-01-14,2024-11-11,App,North,25-34
103778,Regular,2023-02-03,2024-12-02,Web,East,45-54
103779,Bargain,2023-03-28,2023-09-16,Web,South,45-54
103780,Value,2023-02-21,2024-12-22,Web,West,18-24
103781,Bargain,2023-01-26,2024-05-15,Web,South,18-24
103782,Bargain,2023-03-11,2024-12-22,App,West,25-34
103783,Regular,2023-06-06,2023-12-03,Web,East,55+
103784,Regular,2023-01-15,2024-12-14,App,North,55+
103785,Bargain,2023-01-18,2024-06-13,App,North,25-34
103786,Bargain,2023-07-24,2024-11-30,Web,West,35-44
103787,Value,2023-01-09,2024-11-18,Store,East,35-44
103788,Regular,2023-02-19,2024-12-09,App,West,25-34
103789,Regular,2023-02-10,2024-12-21,App,North,35-44
103790,Regular,2023-01-18,2024-11-11,App,North,35-44
103791,Regular,2023-01-23,2024-11-29,App,South,45-54
103792,Value,2023-01-31,2024-03-15,Web,South,35-44
103793,Value,2023-01-08,2024-10-07,App,West,25-34
103794,Regular,2023-03-09,2024-11-29,App,West,55+
103795,Regular,2023-01-11,2024-06-07,Web,North,18-24
103796,Regular,2023-01-24,2024-10-29,App,West,18-24
103797,Regular,2023-02-09,2024-12-14,App,West,35-44
103798,Regular,2023-01-01,2024-10-03,App,East,25-34
103799,Regular,2023-01-06,2024-12-09,Store,North,18-24
103800,Value,2023-01-21,2024-05-27,App,South,45-54
103801,Regular,2023-01-06,2023-11-20,App,East,35-44
103802,Regular,2023-01-18,2024-07-20,App,South,35-44
103803,Value,2023-01-07,2024-04-13,App,West,18-24
103804,Value,2023-02-04,2024-11-21,App,East,25-34
103805,Value,2023-01-31,2024-11-07,App,North,25-34
103806,Regular,2023-04-19,2024-02-26,App,North,35-44
103807,Regular,2023-02-02,2024-12-23,App,East,35-44
103808,Bargain,2023-01-14,2024-11-15,App,East,25-34
103809,Regular,2023-01-07,2024-10-23,App,West,35-44
103810,Regular,2023-01-15,2024-12-30,App,West,35-44
103811,Value,2023-02-03,2024-12-26,Web,East,18-24
103812,Regular,2023-01-06,2024-12-20,Web,South,35-44
103813,Value,2023-01-01,2024-12-24,App,North,18-24
103814,Regular,2023-01-08,2024-12-25,App,North,45-54
103815,Regular,2023-01-10,2024-08-24,App,South,45-54
103816,Regular,2023-04-20,2024-12-15,App,West,35-44
103817,Regular,2023-01-12,2024-11-03,App,East,25-34
103818,Regular,2023-01-06,2024-12-24,App,West,35-44
103819,Bargain,2023-02-20,2024-12-18,Web,East,25-34
103820,Regular,2023-01-10,2024-12-22,Web,South,25-34
103821,Regular,2023-03-04,2024-12-09,Web,South,35-44
103822,Regular,2023-01-22,2024-12-11,App,South,25-34
103823,Value,2023-01-10,2024-12-19,Web,North,45-54
103824,Regular,2023-01-23,2024-10-18,App,East,25-34
103825,Regular,2023-01-31,2024-12-19,Web,West,18-24
103826,Regular,2023-02-11,2024-12-12,App,South,35-44
103827,Regular,2023-01-09,2024-07-23,App,East,45-54
103828,Bargain,2023-01-11,2023-10-21,Store,South,35-44
103829,Regular,2023-01-16,2024-12-05,Web,West,35-44
103830,Regular,2023-02-11,2024-08-26,App,South,18-24
103831,Regular,2023-03-04,2024-12-26,App,North,55+
103832,Regular,2023-01-13,2024-05-03,App,West,25-34
103833,Regular,2023-02-26,2024-11-05,Web,South,25-34
103834,Regular,2023-01-05,2024-12-16,Web,East,35-44
103835,Regular,2023-02-28,2024-07-10,Web,North,18-24
103836,Regular,2023-03-20,2024-12-09,App,North,25-34
103837,Value,2023-02-15,2024-12-30,Web,East,35-44
103838,Regular,2023-02-10,2024-01-19,App,East,18-24
103839,Regular,2023-02-01,2024-11-29,App,East,35-44
103840,Regular,2023-05-23,2024-03-23,App,East,55+
103841,Regular,2023-01-01,2024-07-09,App,South,35-44
103842,Regular,2023-02-11,2024-09-24,App,South,18-24
103843,Regular,2023-01-15,2024-11-05,App,West,35-44
103844,Bargain,2023-01-01,2024-10-16,App,West,18-24
103845,Regular,2023-02-23,2024-12-27,App,West,18-24
103846,Regular,2023-01-06,2024-12-24,Web,East,18-24
103847,Regular,2023-01-04,2024-11-29,App,West,25-34
103848,Regular,2023-01-24,2024-12-31,Web,East,55+
103849,Regular,2023-02-12,2024-12-01,Web,South,25-34
103850,Regular,2023-01-29,2024-12-20,App,North,25-34
103851,Regular,2023-04-17,2024-03-09,App,West,35-44
103852,Regular,2023-02-03,2024-06-14,Web,North,25-34
103853,Regular,2023-03-14,2024-11-02,Web,West,45-54
103854,Regular,2023-01-18,2024-09-22,App,West,35-44
103855,Regular,2023-02-20,2024-08-11,App,East,25-34
103856,Bargain,2023-09-18,2024-12-03,Web,East,35-44
103857,Regular,2023-02-03,2024-10-14,Web,North,18-24
103858,Regular,2023-01-05,2023-10-26,Store,South,45-54
103859,Value,2023-01-11,2024-08-10,Web,East,25-34
103860,Regular,2023-01-03,2023-11-22,Web,South,55+
103861,Value,2023-01-21,2024-12-22,App,West,35-44
103862,Regular,2023-02-13,2024-12-02,Store,North,35-44
103863,Regular,2023-02-02,2024-09-15,App,West,25-34
103864,Bargain,2023-04-08,2024-06-15,App,East,35-44
103865,Regular,2023-01-30,2024-10-02,Web,West,45-54
103866,Regular,2023-01-27,2024-01-11,Store,East,55+
103867,Regular,2023-04-20,2024-09-28,Web,South,55+
103868,Regular,2023-01-19,2024-11-17,App,South,18-24
103869,Regular,2023-02-18,2024-11-21,App,North,18-24
103870,Regular,2023-02-02,2024-11-20,App,West,18-24
103871,Regular,2023-02-12,2024-06-20,Web,North,18-24
103872,Value,2023-01-19,2023-12-31,Store,South,55+
103873,Value,2023-04-18,2024-10-25,App,East,55+
103874,Bargain,2023-04-13,2024-09-21,App,East,35-44
103875,Regular,2023-04-07,2024-11-05,Web,East,25-34
103876,Value,2023-02-14,2024-12-20,App,West,35-44
103877,Bargain,2023-02-16,2024-12-21,Web,East,18-24
103878,Value,2023-01-14,2024-09-02,Web,South,35-44
103879,Regular,2023-03-04,2024-12-28,Web,West,55+
103880,Regular,2023-02-07,2024-12-07,Store,West,45-54
103881,Bargain,2023-02-14,2024-07-04,App,North,55+
103882,Regular,2023-03-27,2024-12-10,Web,West,45-54
103883,Regular,2023-07-22,2024-04-05,Web,North,35-44
103884,Bargain,2023-04-19,2024-12-22,Web,East,25-34
103885,Value,2023-01-08,2024-01-16,Web,South,18-24
103886,Bargain,2023-04-27,2024-04-07,Web,South,35-44
103887,Bargain,2023-03-11,2024-10-20,Web,South,25-34
103888,Bargain,2023-03-18,2024-09-15,Store,South,18-24
103889,Regular,2023-01-05,2023-12-15,Web,East,25-34
103890,Value,2023-05-09,2024-12-30,App,East,35-44
103891,Regular,2023-01-20,2024-10-01,Web,North,45-54
103892,Regular,2023-01-14,2024-12-18,App,East,25-34
103893,Regular,2023-02-09,2023-11-18,App,South,25-34
103894,Bargain,2023-01-14,2024-11-27,Web,East,18-24
103895,Regular,2023-04-19,2024-04-23,App,South,55+
103896,Regular,2023-01-08,2024-05-25,Store,East,35-44
103897,Regular,2023-04-07,2024-05-16,App,South,55+
103898,Value,2023-01-19,2024-04-21,Web,West,45-54
103899,Value,2023-01-03,2024-04-12,App,West,25-34
103900,Value,2023-01-18,2024-08-20,Web,East,35-44
103901,Bargain,2023-01-25,2024-11-23,App,South,25-34
103902,Regular,2023-06-12,2024-09-28,Web,South,45-54
103903,Regular,2023-02-06,2024-04-03,Web,West,25-34
103904,Regular,2023-01-05,2024-12-29,App,South,18-24
103905,Regular,2023-02-08,2023-10-25,App,East,35-44
103906,Bargain,2023-02-14,2024-07-24,Store,South,25-34
103907,Bargain,2023-03-03,2024-11-12,App,North,35-44
103908,Regular,2023-01-12,2024-12-09,Web,East,35-44
103909,Bargain,2023-02-02,2024-10-19,Web,North,25-34
103910,Regular,2023-01-06,2024-12-14,App,North,55+
103911,Regular,2023-04-18,2024-12-27,Store,West,45-54
103912,Bargain,2023-07-10,2024-11-15,Web,West,45-54
103913,Regular,2023-01-16,2024-08-29,App,North,18-24
103914,Regular,2023-02-14,2024-12-22,App,North,18-24
103915,Regular,2023-01-17,2023-07-08,Web,North,25-34
103916,Regular,2023-01-16,2024-10-20,App,West,35-44
103917,Regular,2023-01-09,2024-02-21,App,West,18-24
103918,Regular,2023-01-07,2024-11-18,App,West,18-24
103919,Regular,2023-02-14,2024-08-19,App,West,45-54
103920,Regular,2023-01-04,2024-11-18,Store,East,25-34
103921,Bargain,2023-04-25,2024-12-15,App,North,55+
103922,Regular,2023-01-03,2024-03-06,App,West,25-34
103923,Bargain,2023-01-12,2023-12-30,App,South,35-44
103924,Regular,2023-01-18,2024-12-24,Web,West,25-34
103925,Regular,2023-02-17,2024-12-23,App,South,55+
103926,Regular,2023-03-05,2024-11-23,Web,South,25-34
103927,Bargain,2023-02-18,2024-12-03,App,South,25-34
103928,Value,2023-01-17,2024-12-26,App,East,45-54
103929,Bargain,2023-01-21,2024-12-12,Web,South,25-34
103930,Regular,2023-04-03,2024-11-10,App,East,25-34
103931,Regular,2023-02-02,2023-10-03,Web,West,55+
103932,Regular,2023-02-22,2024-11-05,Web,South,45-54
103933,Value,2023-01-31,2024-12-24,App,West,18-24
103934,Regular,2023-03-01,2024-09-16,Web,South,25-34
103935,Regular,2023-01-02,2024-12-30,Web,North,45-54
103936,Regular,2023-01-18,2024-11-05,Web,East,25-34
103937,Regular,2023-01-21,2024-06-01,Store,East,35-44
103938,Regular,2023-01-08,2024-12-15,Web,East,25-34
103939,Value,2023-01-08,2024-12-29,Web,West,25-34
103940,Value,2023-02-21,2024-07-11,Web,South,35-44
103941,Value,2023-02-05,2024-09-16,App,West,18-24
103942,Value,2023-01-16,2024-08-19,Web,West,25-34
103943,Regular,2023-01-07,2024-12-08,Store,West,55+
103944,Value,2023-01-07,2024-12-30,Web,West,25-34
103945,Bargain,2023-01-07,2024-11-20,App,South,25-34
103946,Regular,2023-02-01,2023-10-14,App,North,35-44
103947,Value,2023-01-28,2024-11-03,App,West,25-34
103948,Bargain,2023-01-12,2024-11-22,Web,West,25-34
103949,Regular,2023-04-11,2023-11-08,App,West,25-34
103950,Regular,2023-01-03,2024-11-10,Web,North,25-34
103951,Bargain,2023-01-10,2024-11-30,Store,East,55+
103952,Bargain,2023-01-13,2023-07-13,App,West,35-44
103953,Regular,2023-01-23,2024-10-12,Web,South,35-44
103954,Value,2023-01-02,2024-12-18,Web,East,25-34
103955,Regular,2023-01-05,2024-11-13,Web,East,55+
103956,Bargain,2023-01-04,2024-10-05,App,North,45-54
103957,Bargain,2023-03-27,2024-07-14,App,South,35-44
103958,Value,2023-01-06,2024-06-20,App,East,18-24
103959,Regular,2023-04-27,2024-07-15,App,South,18-24
103960,Regular,2023-03-15,2024-07-02,Web,West,45-54
103961,Value,2023-01-02,2024-12-27,App,South,45-54
103962,Regular,2023-01-29,2024-12-30,App,East,35-44
103963,Regular,2023-02-07,2024-11-25,Store,East,35-44
103964,Regular,2023-01-29,2024-09-28,Web,West,35-44
103965,Value,2023-01-18,2024-03-15,Store,North,18-24
103966,Regular,2023-01-13,2024-12-19,Web,North,25-34
103967,Value,2023-04-02,2023-11-23,App,South,55+
103968,Regular,2023-05-19,2024-12-08,App,South,45-54
103969,Value,2023-01-10,2024-12-29,App,North,35-44
103970,Bargain,2023-03-01,2024-12-08,Web,East,25-34
103971,Value,2023-01-14,2024-12-14,Web,East,35-44
103972,Regular,2023-02-22,2024-11-28,App,South,35-44
103973,Value,2023-01-12,2023-11-12,Web,North,25-34
103974,Value,2023-01-20,2024-05-19,Web,East,25-34
103975,Regular,2023-01-21,2023-10-21,Web,West,25-34
103976,Value,2023-03-14,2024-06-22,App,South,25-34
103977,Value,2023-03-31,2024-11-01,App,East,25-34
103978,Regular,2023-01-18,2024-12-18,Web,North,18-24
103979,Regular,2023-01-29,2024-12-27,Web,North,25-34
103980,Value,2023-01-14,2024-12-17,App,North,45-54
103981,Regular,2023-01-13,2024-12-04,App,North,45-54
103982,Regular,2023-01-09,2024-09-30,Store,South,45-54
103983,Regular,2023-01-10,2024-12-27,App,South,25-34
103984,Regular,2023-02-15,2024-12-13,App,North,35-44
103985,Value,2023-01-19,2024-12-10,Web,South,25-34
103986,Regular,2023-05-27,2024-08-07,Store,West,45-54
103987,Regular,2023-01-02,2024-12-27,App,West,25-34
103988,Bargain,2023-02-09,2023-10-26,Web,North,45-54
103989,Bargain,2023-03-21,2024-11-12,Web,North,35-44
103990,Bargain,2023-04-22,2024-12-03,Store,West,45-54
103991,Regular,2023-01-22,2024-07-17,Web,West,25-34
103992,Value,2023-01-31,2024-06-01,Store,North,25-34
103993,Regular,2023-02-26,2024-12-12,App,North,55+
103994,Regular,2023-01-06,2024-08-24,Web,West,35-44
103995,Value,2023-01-17,2024-11-22,Web,South,35-44
103996,Value,2023-01-15,2024-12-28,App,West,35-44
103997,Regular,2023-01-25,2024-10-16,Web,South,35-44
103998,Regular,2023-03-01,2024-12-13,App,South,18-24
103999,Value,2023-01-13,2024-12-04,App,South,18-24
104000,Regular,2023-04-27,2024-12-02,App,North,35-44
104001,Regular,2023-01-28,2024-05-03,App,West,45-54
104002,Bargain,2023-01-07,2024-11-17,App,South,35-44
104003,Regular,2023-02-10,2024-03-15,App,West,25-34
104004,Regular,2023-01-20,2024-10-20,App,South,25-34
104005,Value,2023-02-13,2024-12-06,App,West,45-54
104006,Regular,2023-01-27,2024-01-02,App,South,18-24
104007,Value,2023-01-04,2024-12-26,App,North,55+
104008,Value,2023-01-03,2024-11-29,App,South,25-34
104009,Regular,2023-01-20,2024-01-02,Web,West,45-54
104010,Regular,2023-02-14,2024-10-06,App,West,35-44
104011,Value,2023-03-27,2024-10-23,App,East,55+
104012,Bargain,2023-02-16,2024-12-25,Web,West,25-34
104013,Value,2023-03-12,2023-12-30,Web,East,35-44
104014,Regular,2023-03-27,2024-09-27,App,East,35-44
104015,Regular,2023-01-31,2024-12-29,App,North,35-44
104016,Regular,2023-02-14,2024-11-22,Web,West,45-54
104017,Regular,2023-04-01,2024-12-06,Web,South,45-54
104018,Value,2023-01-02,2024-11-26,App,East,45-54
104019,Regular,2023-02-20,2024-12-13,App,South,18-24
104020,Regular,2023-02-14,2024-07-04,Web,North,35-44
104021,Value,2023-01-08,2024-12-31,App,West,35-44
104022,Regular,2023-02-16,2024-06-29,App,East,25-34
104023,Bargain,2023-03-01,2024-11-27,App,West,45-54
104024,Regular,2023-01-01,2024-09-29,App,North,55+
104025,Bargain,2023-02-08,2024-07-13,App,West,18-24
104026,Regular,2023-03-19,2024-12-22,Web,East,25-34
104027,Regular,2023-01-01,2024-12-17,Web,North,45-54
104028,Regular,2023-05-28,2024-03-01,App,South,35-44
104029,Bargain,2023-02-02,2024-04-05,App,North,35-44
104030,Regular,2023-02-25,2024-04-07,App,North,35-44
104031,Regular,2023-07-29,2024-11-23,App,South,25-34
104032,Regular,2023-04-08,2024-11-15,App,South,55+
104033,Regular,2023-01-04,2024-12-23,Web,East,25-34
104034,Value,2023-01-06,2024-12-13,Web,North,35-44
104035,Regular,2023-02-01,2024-08-09,Web,South,55+
104036,Regular,2023-04-21,2024-12-23,App,South,55+
104037,Bargain,2023-07-25,2024-12-28,Store,West,35-44
104038,Regular,2023-01-28,2024-11-25,App,West,35-44
104039,Bargain,2023-01-17,2023-09-06,Web,North,55+
104040,Regular,2023-02-25,2024-08-08,Web,North,55+
104041,Regular,2023-01-31,2023-11-20,Web,West,55+
104042,Value,2023-01-02,2024-12-30,App,West,35-44
104043,Bargain,2023-04-24,2024-11-14,Web,West,25-34
104044,Regular,2023-01-18,2024-07-08,Web,East,35-44
104045,Regular,2023-03-10,2023-12-28,Web,South,25-34
104046,Regular,2023-01-05,2024-08-25,Store,West,25-34
104047,Regular,2023-03-04,2024-12-07,App,East,35-44
104048,Regular,2023-01-03,2024-12-07,Web,North,25-34
104049,Regular,2023-01-24,2024-12-30,App,North,18-24
104050,Bargain,2023-01-05,2024-04-10,Store,North,18-24
104051,Regular,2023-04-08,2024-06-10,App,South,25-34
104052,Regular,2023-02-11,2024-11-11,App,East,35-44
104053,Regular,2023-01-05,2024-12-06,Web,South,25-34
104054,Bargain,2023-09-10,2024-12-30,Web,South,18-24
104055,Bargain,2023-03-04,2024-12-16,App,South,25-34
104056,Regular,2023-03-02,2024-06-23,Web,East,25-34
104057,Bargain,2023-01-17,2024-11-09,Web,South,25-34
104058,Regular,2023-01-29,2024-11-19,App,South,55+
104059,Bargain,2023-01-22,2024-12-28,App,West,18-24
104060,Bargain,2023-08-03,2024-10-09,App,West,18-24
104061,Regular,2023-01-28,2024-12-20,App,South,25-34
104062,Value,2023-01-08,2024-12-31,App,West,45-54
104063,Regular,2023-03-04,2024-12-17,Web,East,18-24
104064,Value,2023-01-11,2024-04-10,Web,West,25-34
104065,Regular,2023-02-01,2024-12-18,Web,South,18-24
104066,Regular,2023-01-13,2024-10-26,Web,East,35-44
104067,Regular,2023-01-20,2024-12-06,Store,East,25-34
104068,Bargain,2023-04-02,2024-12-26,Web,West,25-34
104069,Value,2023-01-16,2024-01-12,App,West,35-44
104070,Regular,2023-01-10,2024-08-13,App,South,25-34
104071,Regular,2023-03-14,2024-10-10,Web,West,18-24
104072,Regular,2023-01-23,2024-12-16,App,East,35-44
104073,Value,2023-01-21,2024-12-24,App,East,25-34
104074,Value,2023-01-27,2024-11-28,Web,West,45-54
104075,Regular,2023-01-22,2024-06-03,Web,South,25-34
104076,Regular,2023-01-03,2024-12-31,Store,South,45-54
104077,Regular,2023-02-03,2024-12-25,Web,North,35-44
104078,Value,2023-03-14,2024-12-07,App,East,45-54
104079,Regular,2023-04-01,2024-06-04,App,North,25-34
104080,Regular,2023-01-14,2024-10-26,App,East,55+
104081,Regular,2023-03-20,2024-12-13,App,West,35-44
104082,Regular,2023-03-06,2024-06-25,Web,North,35-44
104083,Regular,2023-01-17,2024-09-22,App,West,45-54
104084,Regular,2023-04-17,2023-12-29,App,South,35-44
104085,Bargain,2023-05-16,2024-11-25,Web,South,25-34
104086,Regular,2023-02-06,2024-02-10,Web,West,55+
104087,Regular,2023-01-20,2024-12-28,Web,West,18-24
104088,Value,2023-01-26,2024-12-22,Web,East,35-44
104089,Value,2023-01-14,2024-12-14,App,West,25-34
104090,Value,2023-01-08,2024-12-25,Web,South,35-44
104091,Regular,2023-01-01,2024-11-08,Web,North,18-24
104092,Bargain,2023-01-11,2024-04-19,Web,South,35-44
104093,Value,2023-01-24,2024-03-15,Web,South,35-44
104094,Regular,2023-01-30,2024-06-27,App,South,18-24
104095,Regular,2023-06-13,2024-11-07,App,North,25-34
104096,Regular,2023-02-07,2024-10-25,Store,West,18-24
104097,Regular,2023-01-02,2024-09-28,App,East,18-24
