transaction_id,customer_id,order_date,gross_value,items,channel,category,discount_pct,region,payment_method,net_value,customer_segment
82858,104825,2023-10-19,64.95,5,App,Home,7.97,South,Wallet,59.77,Regular
82859,104825,2023-12-08,32.76,2,Store,Home,3.2,North,Card,31.72,Regular
82860,104825,2024-01-09,28.1,7,Web,Fashion,8.57,North,UPI,25.69,Regular
82861,104825,2024-02-04,42.4,2,Web,Home,3.99,East,UPI,40.71,Regular
82862,104825,2024-02-27,77.59,4,Web,Home,5.6,South,COD,73.25,Regular
82863,104825,2024-03-02,46.98,4,Web,Fashion,12.94,North,Card,40.9,Regular
82864,104825,2024-04-07,53.76,4,App,Home,3.8,South,COD,51.72,Regular
82865,104825,2024-07-30,55.44,1,App,Electronics,0.0,North,UPI,55.44,Regular
82866,104825,2024-09-11,119.61,5,App,Fashion,4.15,South,Wallet,114.64,Regular
82867,104825,2024-09-30,39.81,7,App,Beauty,7.97,South,Wallet,36.64,Regular
82868,104826,2023-02-04,60.07,1,Web,Fashion,1.95,West,Wallet,58.9,Value
82869,104826,2023-02-05,93.7,5,Web,Home,6.25,East,Card,87.84,Value
82870,104826,2023-02-26,107.81,3,Web,Home,10.4,East,Card,96.6,Value
82871,104826,2023-04-12,30.23,1,Web,Grocery,6.14,West,Card,28.38,Value
82872,104826,2023-04-19,33.61,4,Web,Home,0.0,South,Wallet,33.61,Value
82873,104826,2023-05-24,53.37,4,App,Home,0.0,North,COD,53.37,Value
82874,104826,2023-06-25,63.55,3,Store,Home,1.31,South,Wallet,62.72,Value
82875,104826,2023-07-25,43.29,4,App,Fashion,9.13,West,COD,39.34,Value
82876,104826,2023-07-29,81.86,2,Web,Home,6.24,North,COD,76.76,Value
82877,104826,2023-08-21,102.94,5,App,Grocery,5.84,South,COD,96.93,Value
82878,104826,2023-08-21,73.48,3,App,Sports,5.54,South,UPI,69.41,Value
82879,104826,2023-09-20,57.48,3,Web,Sports,3.88,East,Card,55.25,Value
82880,104826,2023-09-27,52.27,5,Web,Electronics,3.74,East,UPI,50.32,Value
82881,104826,2023-12-17,35.71,6,App,Fashion,8.07,West,Card,32.83,Value
82882,104826,2024-01-24,90.5,4,Web,Fashion,2.88,North,Card,87.89,Value
82883,104826,2024-01-26,61.39,4,Store,Sports,0.0,South,COD,61.39,Value
82884,104826,2024-02-04,40.52,3,App,Beauty,11.3,South,Card,35.94,Value
82885,104826,2024-03-20,121.88,2,App,Fashion,3.16,South,Card,118.04,Value
82886,104826,2024-03-26,61.36,3,App,Fashion,12.57,West,UPI,53.65,Value
82887,104826,2024-04-14,42.26,4,App,Fashion,8.44,North,Card,38.69,Value
82888,104826,2024-05-30,116.99,5,Web,Grocery,8.35,West,COD,107.21,Value
82889,104826,2024-07-13,82.51,1,App,Beauty,12.74,South,UPI,72.0,Value
82890,104826,2024-07-20,126.86,4,Web,Beauty,8.43,West,COD,116.17,Value
82891,104826,2024-07-24,62.12,4,App,Grocery,0.0,East,Card,62.12,Value
82892,104826,2024-07-27,93.06,1,App,Grocery,5.29,North,Card,88.13,Value
82893,104826,2024-12-04,132.82,2,Web,Electronics,8.33,East,Wallet,121.76,Value
82894,104827,2023-01-09,68.68,3,App,Sports,6.33,South,Card,64.33,Regular
82895,104827,2023-01-22,124.17,1,App,Fashion,18.85,East,Card,100.76,Regular
82896,104827,2023-02-19,37.12,3,App,Fashion,6.96,South,Card,34.53,Regular
82897,104827,2023-05-23,77.93,3,App,Sports,9.24,North,Wallet,70.73,Regular
82898,104827,2023-05-23,27.85,5,Web,Electronics,10.04,East,UPI,25.06,Regular
82899,104827,2023-07-19,93.5,3,Store,Home,0.0,West,COD,93.5,Regular
82900,104827,2023-08-02,46.4,3,App,Beauty,7.27,West,Card,43.03,Regular
82901,104827,2023-09-19,23.77,4,App,Fashion,11.59,East,Card,21.01,Regular
82902,104827,2023-12-19,98.13,4,App,Fashion,4.83,East,Wallet,93.4,Regular
82903,104827,2023-12-22,49.83,1,Store,Fashion,18.65,West,Wallet,40.54,Regular
82904,104827,2024-03-29,46.61,2,Web,Fashion,6.03,East,Wallet,43.8,Regular
82905,104827,2024-04-15,16.11,3,Store,Electronics,10.52,North,Card,14.42,Regular
82906,104827,2024-06-11,53.58,4,Web,Home,9.12,East,UPI,48.7,Regular
82907,104827,2024-07-18,46.51,4,App,Grocery,7.37,South,Card,43.08,Regular
82908,104827,2024-10-16,27.29,4,Web,Beauty,15.34,South,Wallet,23.11,Regular
82909,104827,2024-11-12,82.46,4,App,Grocery,14.33,North,Wallet,70.64,Regular
82910,104827,2024-12-03,29.67,4,App,Grocery,0.18,West,UPI,29.62,Regular
82911,104828,2023-01-29,140.34,5,App,Home,11.48,East,UPI,124.22,Regular
82912,104828,2023-03-28,57.71,4,Web,Grocery,0.0,South,Card,57.71,Regular
82913,104828,2023-04-06,47.21,1,Web,Grocery,3.27,East,Wallet,45.67,Regular
82914,104828,2023-04-12,55.19,3,Store,Fashion,9.7,North,Card,49.84,Regular
82915,104828,2023-05-07,55.3,3,Web,Sports,10.03,East,Card,49.76,Regular
82916,104828,2023-07-11,32.93,2,Store,Grocery,11.96,South,COD,28.99,Regular
82917,104828,2023-12-11,28.01,2,App,Grocery,8.88,South,Card,25.52,Regular
82918,104828,2023-12-23,58.23,2,Web,Home,4.2,East,Wallet,55.79,Regular
82919,104828,2024-01-11,64.38,1,App,Electronics,4.1,East,COD,61.74,Regular
82920,104828,2024-01-16,66.73,5,Web,Electronics,3.5,North,UPI,64.4,Regular
82921,104828,2024-03-07,36.17,3,App,Home,3.35,South,Card,34.96,Regular
82922,104828,2024-04-10,61.69,4,App,Home,0.0,East,Wallet,61.69,Regular
82923,104828,2024-04-19,28.93,1,Web,Grocery,8.97,South,Card,26.33,Regular
82924,104828,2024-05-29,10.88,3,App,Sports,2.28,West,UPI,10.63,Regular
82925,104828,2024-07-06,29.46,4,Web,Grocery,0.18,North,Card,29.41,Regular
82926,104828,2024-11-27,30.86,2,App,Electronics,4.45,North,UPI,29.48,Regular
82927,104829,2023-01-20,63.81,3,Store,Home,8.17,North,UPI,58.6,Bargain
82928,104829,2023-02-08,22.14,3,Web,Home,0.0,South,Card,22.14,Bargain
82929,104829,2023-03-05,14.98,2,App,Beauty,15.75,South,UPI,12.62,Bargain
82930,104829,2023-05-19,35.4,3,Web,Electronics,0.09,West,Card,35.37,Bargain
82931,104829,2023-05-25,120.22,3,App,Grocery,13.15,East,Wallet,104.41,Bargain
82932,104829,2023-08-09,56.09,5,Web,Grocery,8.76,South,Card,51.17,Bargain
82933,104829,2023-12-11,35.28,5,Web,Grocery,6.41,North,Card,33.02,Bargain
82934,104829,2024-06-19,80.23,4,App,Sports,2.51,East,COD,78.22,Bargain
82935,104829,2024-10-21,78.11,3,App,Sports,0.88,East,Card,77.42,Bargain
82936,104830,2023-04-05,55.64,5,App,Electronics,9.32,East,UPI,50.45,Regular
82937,104830,2023-04-19,114.63,3,Web,Fashion,9.52,West,Card,103.72,Regular
82938,104830,2023-06-18,119.85,2,Web,Home,20.07,North,Card,95.8,Regular
82939,104830,2023-07-13,31.95,2,Web,Beauty,16.86,North,Card,26.56,Regular
82940,104830,2023-07-17,63.37,3,Web,Electronics,12.1,North,UPI,55.7,Regular
82941,104830,2023-12-27,26.02,2,Web,Fashion,7.52,East,COD,24.07,Regular
82942,104830,2024-03-05,63.71,4,Web,Beauty,2.97,North,Card,61.82,Regular
82943,104830,2024-05-19,27.73,3,Web,Electronics,15.68,South,COD,23.38,Regular
82944,104830,2024-06-25,74.73,3,Web,Grocery,1.54,West,Card,73.58,Regular
82945,104830,2024-07-11,69.91,1,Store,Fashion,12.68,West,Card,61.05,Regular
82946,104830,2024-09-12,67.8,4,Web,Grocery,8.33,East,UPI,62.16,Regular
82947,104830,2024-09-17,58.54,4,Web,Grocery,4.37,West,UPI,55.98,Regular
82948,104830,2024-09-22,53.87,2,Web,Home,6.89,South,Wallet,50.15,Regular
82949,104831,2023-01-28,66.26,2,App,Fashion,10.64,East,Card,59.21,Regular
82950,104831,2023-04-18,27.89,3,App,Grocery,11.73,West,Wallet,24.62,Regular
82951,104831,2023-04-25,34.51,2,Web,Fashion,6.7,North,UPI,32.2,Regular
82952,104831,2023-05-15,31.03,4,Web,Fashion,7.04,North,Card,28.84,Regular
82953,104831,2023-06-13,51.33,3,App,Electronics,0.0,West,Wallet,51.33,Regular
82954,104831,2023-07-04,41.98,3,Web,Sports,5.14,West,Card,39.82,Regular
82955,104831,2023-09-08,104.67,1,App,Sports,19.39,South,Card,84.37,Regular
82956,104831,2023-10-07,75.12,2,Web,Fashion,9.33,East,Wallet,68.12,Regular
82957,104831,2024-06-22,20.11,3,App,Electronics,7.77,North,UPI,18.55,Regular
82958,104831,2024-07-12,35.79,1,App,Home,8.79,South,Card,32.65,Regular
82959,104831,2024-07-23,11.57,4,App,Beauty,15.0,North,Card,9.83,Regular
82960,104831,2024-09-13,53.51,2,App,Electronics,10.22,South,Card,48.04,Regular
82961,104831,2024-10-20,70.17,6,App,Home,4.99,South,COD,66.67,Regular
82962,104832,2023-03-18,48.0,2,Web,Fashion,7.83,West,Card,44.24,Regular
82963,104832,2023-04-07,40.43,2,App,Fashion,7.45,North,Wallet,37.42,Regular
82964,104832,2023-05-06,34.76,5,App,Beauty,3.59,West,Wallet,33.51,Regular
82965,104832,2023-05-27,43.53,5,App,Electronics,14.96,North,Card,37.02,Regular
82966,104832,2023-06-02,29.57,2,Store,Fashion,12.2,West,Card,25.96,Regular
82967,104832,2023-06-07,63.58,4,App,Grocery,0.69,West,Card,63.14,Regular
82968,104832,2023-06-15,83.6,3,App,Beauty,7.63,West,Card,77.22,Regular
82969,104832,2023-06-29,56.33,4,Web,Fashion,11.58,North,COD,49.8,Regular
82970,104832,2023-07-31,155.3,4,App,Home,10.54,East,Card,138.94,Regular
82971,104832,2023-09-10,19.48,4,App,Fashion,11.33,East,Card,17.28,Regular
82972,104832,2023-11-15,34.5,1,App,Home,6.47,East,Wallet,32.26,Regular
82973,104832,2024-02-07,161.59,2,Web,Fashion,10.1,South,UPI,145.28,Regular
82974,104832,2024-02-28,86.26,2,App,Grocery,8.44,East,Card,78.98,Regular
82975,104832,2024-03-04,19.75,3,Web,Electronics,7.77,North,Card,18.22,Regular
82976,104832,2024-03-17,117.5,2,Store,Sports,23.83,South,Card,89.5,Regular
82977,104832,2024-04-04,14.28,1,Web,Fashion,0.65,North,Card,14.19,Regular
82978,104832,2024-06-22,28.82,3,Web,Electronics,6.24,North,Card,27.03,Regular
82979,104832,2024-08-02,63.74,2,App,Home,14.04,North,Card,54.79,Regular
82980,104832,2024-10-15,35.78,2,App,Fashion,3.72,East,UPI,34.45,Regular
82981,104832,2024-11-26,84.0,5,App,Beauty,16.43,North,Card,70.2,Regular
82982,104832,2024-12-13,38.18,3,Store,Fashion,5.98,North,Wallet,35.89,Regular
82983,104833,2023-01-17,21.26,3,App,Home,0.0,North,UPI,21.26,Regular
82984,104833,2023-04-12,80.69,4,Web,Fashion,9.2,East,UPI,73.27,Regular
82985,104833,2023-05-16,14.99,2,Web,Fashion,9.34,South,Card,13.59,Regular
82986,104833,2023-06-23,59.54,4,App,Home,8.2,South,UPI,54.66,Regular
82987,104833,2023-07-13,67.86,3,Web,Electronics,12.24,South,UPI,59.56,Regular
82988,104833,2023-07-21,48.5,5,App,Home,9.39,East,Card,43.94,Regular
82989,104833,2023-08-28,47.79,2,Web,Fashion,11.47,East,UPI,42.31,Regular
82990,104833,2023-09-14,103.78,2,App,Home,11.06,North,Card,92.3,Regular
82991,104833,2023-11-25,65.05,4,App,Grocery,0.0,East,Card,65.05,Regular
82992,104833,2023-12-24,29.9,3,App,Grocery,0.0,West,Card,29.9,Regular
82993,104833,2024-02-16,45.57,2,App,Fashion,7.18,East,Card,42.3,Regular
82994,104833,2024-02-21,71.95,4,App,Fashion,4.56,North,Card,68.67,Regular
82995,104833,2024-04-10,31.09,4,App,Beauty,13.73,South,Card,26.82,Regular
82996,104833,2024-05-04,92.58,1,App,Electronics,0.0,North,COD,92.58,Regular
82997,104833,2024-05-10,135.34,3,Web,Electronics,14.15,North,Wallet,116.19,Regular
82998,104833,2024-06-02,57.51,2,App,Sports,13.91,East,UPI,49.51,Regular
82999,104833,2024-07-19,55.91,3,Web,Electronics,0.0,South,UPI,55.91,Regular
83000,104833,2024-08-30,64.48,3,App,Grocery,9.72,North,UPI,58.22,Regular
83001,104833,2024-09-29,225.06,2,Web,Fashion,11.87,South,Wallet,198.35,Regular
83002,104833,2024-10-18,40.74,4,Web,Fashion,13.54,West,Card,35.22,Regular
83003,104833,2024-11-01,38.87,1,Web,Fashion,8.61,West,Card,35.52,Regular
83004,104833,2024-11-04,75.79,3,App,Home,2.42,South,Wallet,73.95,Regular
83005,104833,2024-11-21,146.5,3,Web,Home,0.0,North,UPI,146.5,Regular
83006,104833,2024-12-11,76.67,4,Web,Grocery,11.4,West,Card,67.93,Regular
83007,104834,2023-02-07,30.47,5,Web,Fashion,2.32,West,Card,29.76,Regular
83008,104834,2023-02-27,45.45,4,Web,Beauty,14.54,North,Wallet,38.85,Regular
83009,104834,2023-03-24,48.9,4,App,Home,10.55,West,Card,43.74,Regular
83010,104834,2023-04-16,40.41,5,App,Sports,9.97,East,Card,36.38,Regular
83011,104834,2023-05-01,30.65,4,Web,Sports,5.76,West,COD,28.89,Regular
83012,104834,2023-06-09,50.98,3,Web,Home,0.0,East,UPI,50.98,Regular
83013,104834,2023-10-01,45.08,3,Web,Grocery,8.58,North,Card,41.21,Regular
83014,104834,2023-10-07,171.45,2,App,Fashion,2.88,South,Card,166.51,Regular
83015,104834,2024-03-01,79.28,2,Store,Home,5.02,East,UPI,75.3,Regular
83016,104834,2024-03-23,31.57,2,Store,Grocery,16.98,South,UPI,26.2,Regular
83017,104834,2024-04-15,97.38,3,Web,Fashion,16.21,North,Card,81.6,Regular
83018,104834,2024-07-29,44.23,7,Web,Fashion,6.16,South,Card,41.51,Regular
83019,104834,2024-08-15,37.61,4,Web,Fashion,0.0,East,Card,37.61,Regular
83020,104834,2024-11-20,50.1,2,App,Grocery,2.78,West,COD,48.7,Regular
83021,104834,2024-12-17,64.04,4,Web,Beauty,10.94,South,UPI,57.04,Regular
83022,104835,2023-06-20,46.52,2,Store,Fashion,5.63,East,COD,43.91,Bargain
83023,104835,2023-10-18,34.71,4,Web,Electronics,7.47,East,UPI,32.11,Bargain
83024,104836,2023-02-23,67.76,3,Store,Electronics,4.37,East,UPI,64.8,Value
83025,104836,2023-03-01,90.31,4,Web,Electronics,7.25,East,Wallet,83.76,Value
83026,104836,2023-03-04,50.82,2,Web,Beauty,9.07,East,Card,46.21,Value
83027,104836,2023-03-25,79.2,2,Web,Sports,4.65,East,UPI,75.52,Value
83028,104836,2023-04-30,87.23,5,App,Beauty,8.14,East,Card,80.13,Value
83029,104836,2023-05-05,79.98,4,App,Fashion,4.08,West,UPI,76.72,Value
83030,104836,2023-05-08,57.98,3,App,Electronics,10.94,South,Wallet,51.64,Value
83031,104836,2023-05-23,69.48,4,Web,Fashion,0.0,South,Card,69.48,Value
83032,104836,2023-05-24,128.3,4,Web,Grocery,6.78,South,Card,119.6,Value
83033,104836,2023-06-16,56.78,3,App,Home,4.99,North,UPI,53.95,Value
83034,104836,2023-07-10,41.03,2,Web,Electronics,0.0,East,Card,41.03,Value
83035,104836,2023-07-29,107.43,2,Web,Home,9.94,West,Card,96.75,Value
83036,104836,2023-09-05,66.73,4,App,Home,5.93,East,Card,62.77,Value
83037,104836,2023-09-18,98.93,4,Web,Home,15.73,South,UPI,83.37,Value
83038,104836,2023-11-05,49.29,2,App,Fashion,4.31,East,Card,47.17,Value
83039,104836,2023-12-11,39.12,3,App,Fashion,8.06,South,Card,35.97,Value
83040,104836,2024-01-03,24.77,2,Web,Beauty,18.85,East,UPI,20.1,Value
83041,104836,2024-01-14,87.47,3,App,Electronics,13.34,East,Wallet,75.8,Value
83042,104836,2024-01-15,94.44,2,Store,Grocery,8.08,South,UPI,86.81,Value
83043,104836,2024-01-16,67.98,3,App,Electronics,9.54,East,UPI,61.5,Value
83044,104836,2024-04-21,90.62,3,Web,Sports,4.13,North,Wallet,86.88,Value
83045,104836,2024-05-02,143.6,5,Web,Electronics,4.04,West,Wallet,137.8,Value
83046,104836,2024-05-16,30.97,5,Store,Fashion,12.1,West,Card,27.22,Value
83047,104836,2024-06-03,82.09,5,Web,Home,6.99,South,UPI,76.35,Value
83048,104836,2024-07-01,112.0,3,Web,Electronics,0.0,West,UPI,112.0,Value
83049,104836,2024-07-22,32.43,4,Web,Fashion,0.45,East,Card,32.29,Value
83050,104836,2024-08-29,140.52,1,App,Sports,5.88,North,UPI,132.26,Value
83051,104836,2024-09-05,68.22,2,Web,Fashion,5.59,North,COD,64.4,Value
83052,104836,2024-09-28,92.42,3,Web,Electronics,17.32,North,Card,76.41,Value
83053,104836,2024-09-30,45.81,4,App,Grocery,0.0,South,UPI,45.81,Value
83054,104836,2024-11-08,123.24,5,Web,Grocery,10.58,South,COD,110.2,Value
83055,104837,2023-04-13,78.26,5,App,Beauty,1.82,South,UPI,76.83,Value
83056,104837,2023-07-15,32.11,6,App,Home,3.08,East,Wallet,31.12,Value
83057,104837,2023-08-01,69.56,5,Web,Electronics,13.09,North,Wallet,60.45,Value
83058,104837,2023-11-15,99.17,2,Web,Home,4.1,North,UPI,95.1,Value
83059,104837,2023-11-16,77.03,3,App,Fashion,5.44,North,Card,72.84,Value
83060,104837,2023-11-24,64.0,4,Web,Home,6.37,West,UPI,59.93,Value
83061,104837,2023-12-04,75.16,6,Web,Home,4.63,South,Card,71.68,Value
83062,104837,2023-12-17,120.15,3,App,Home,3.23,North,Card,116.27,Value
83063,104837,2023-12-25,52.27,6,App,Grocery,7.63,South,UPI,48.28,Value
83064,104837,2023-12-27,55.46,2,App,Fashion,5.12,South,UPI,52.62,Value
83065,104837,2024-01-03,37.32,2,Web,Beauty,12.86,North,UPI,32.52,Value
83066,104837,2024-01-29,42.64,1,App,Grocery,5.38,West,Card,40.34,Value
83067,104837,2024-02-25,28.43,2,App,Electronics,7.28,North,UPI,26.36,Value
83068,104837,2024-03-28,42.88,8,Web,Home,10.38,East,COD,38.43,Value
83069,104837,2024-04-12,38.17,4,Web,Home,7.39,North,Card,35.35,Value
83070,104837,2024-04-22,45.8,4,Web,Home,7.13,East,Card,42.54,Value
83071,104837,2024-04-29,47.64,2,Web,Home,12.04,East,UPI,41.9,Value
83072,104837,2024-04-29,186.56,2,Web,Fashion,7.57,West,UPI,172.43,Value
83073,104837,2024-05-01,50.35,2,App,Sports,0.0,South,Card,50.35,Value
83074,104837,2024-05-10,64.01,3,App,Electronics,7.85,West,Card,58.99,Value
83075,104837,2024-05-27,64.36,2,Web,Sports,0.0,West,UPI,64.36,Value
83076,104837,2024-06-05,76.66,2,Web,Beauty,9.46,West,Card,69.41,Value
83077,104837,2024-07-05,56.56,2,App,Beauty,14.25,East,UPI,48.5,Value
83078,104837,2024-07-19,80.92,6,App,Home,9.92,West,Card,72.89,Value
83079,104837,2024-07-28,154.39,4,App,Fashion,14.73,West,Card,131.64,Value
83080,104837,2024-08-18,285.38,4,App,Home,0.0,South,Wallet,285.38,Value
83081,104837,2024-08-27,52.16,5,App,Grocery,2.75,North,Card,50.73,Value
83082,104837,2024-09-22,67.45,5,App,Home,0.0,South,Wallet,67.45,Value
83083,104837,2024-09-26,79.14,4,Web,Grocery,7.08,South,UPI,73.54,Value
83084,104837,2024-10-17,90.41,5,App,Beauty,2.43,West,Card,88.21,Value
83085,104837,2024-11-03,36.23,6,Web,Beauty,0.0,West,Card,36.23,Value
83086,104837,2024-11-13,46.91,3,App,Beauty,9.99,South,Card,42.22,Value
83087,104837,2024-12-08,77.39,3,App,Fashion,0.0,West,Card,77.39,Value
83088,104838,2023-01-02,157.35,2,App,Home,1.92,West,Card,154.33,Value
83089,104838,2023-01-09,113.86,3,App,Home,0.0,West,UPI,113.86,Value
83090,104838,2023-02-20,155.34,4,Store,Electronics,1.89,East,Card,152.41,Value
83091,104838,2023-03-07,33.99,3,Web,Grocery,16.15,South,Card,28.5,Value
83092,104838,2023-03-07,38.86,3,App,Sports,0.0,South,Card,38.86,Value
83093,104838,2023-03-11,124.54,1,App,Home,5.0,South,Card,118.31,Value
83094,104838,2023-04-27,139.31,4,App,Home,5.97,East,Card,130.99,Value
83095,104838,2023-04-29,47.32,3,Web,Grocery,8.63,West,UPI,43.24,Value
83096,104838,2023-05-21,69.13,4,App,Fashion,4.46,North,Wallet,66.05,Value
83097,104838,2023-06-02,72.67,3,App,Home,14.06,North,Card,62.45,Value
83098,104838,2023-06-26,141.44,1,App,Home,2.9,North,Card,137.34,Value
83099,104838,2023-06-26,50.57,4,App,Grocery,7.74,North,Card,46.65,Value
83100,104838,2023-06-28,139.45,7,Web,Sports,6.08,West,Card,130.97,Value
83101,104838,2023-07-06,44.18,5,Web,Beauty,0.0,North,Wallet,44.18,Value
83102,104838,2023-08-01,118.94,5,Web,Home,5.78,North,UPI,112.06,Value
83103,104838,2023-08-07,49.32,2,App,Sports,12.17,East,Card,43.31,Value
83104,104838,2023-09-05,135.26,3,Web,Sports,0.0,West,Card,135.26,Value
83105,104838,2023-09-07,186.6,3,App,Beauty,10.34,South,Wallet,167.31,Value
83106,104838,2023-10-19,84.02,2,Store,Electronics,10.96,South,Card,74.82,Value
83107,104838,2023-10-22,142.8,2,App,Fashion,4.38,West,Card,136.54,Value
83108,104838,2023-11-30,46.34,4,Web,Fashion,0.0,East,Card,46.34,Value
83109,104838,2023-12-23,68.35,3,Store,Electronics,11.1,South,Wallet,60.76,Value
83110,104838,2024-01-07,100.11,4,Web,Sports,10.17,South,Card,89.92,Value
83111,104838,2024-01-17,53.47,2,Web,Grocery,0.0,North,Wallet,53.47,Value
83112,104838,2024-02-17,65.43,4,App,Electronics,4.31,South,UPI,62.62,Value
83113,104838,2024-02-21,69.6,2,App,Home,9.01,East,Card,63.33,Value
83114,104838,2024-04-21,47.25,1,Web,Sports,0.0,North,Card,47.25,Value
83115,104838,2024-05-05,41.98,4,App,Grocery,10.8,West,Wallet,37.45,Value
83116,104838,2024-07-04,78.42,2,App,Fashion,2.24,North,Card,76.66,Value
83117,104838,2024-07-04,71.6,5,Web,Fashion,6.64,North,Card,66.84,Value
83118,104838,2024-08-24,60.07,2,Web,Electronics,9.35,South,Card,54.46,Value
83119,104838,2024-10-04,103.72,3,App,Grocery,18.64,North,Card,84.39,Value
83120,104838,2024-11-10,72.66,3,Store,Electronics,5.58,West,Card,68.6,Value
83121,104838,2024-11-16,90.87,4,Web,Home,9.54,West,Card,82.21,Value
83122,104838,2024-12-11,69.89,3,Web,Home,1.09,North,Card,69.12,Value
83123,104838,2024-12-28,46.31,1,App,Home,11.15,North,Card,41.14,Value
83124,104839,2023-01-26,33.31,5,Web,Home,0.0,North,Card,33.31,Value
83125,104839,2023-02-11,125.35,5,Web,Grocery,2.84,North,Card,121.79,Value
83126,104839,2023-04-12,38.24,4,Store,Fashion,16.45,West,COD,31.95,Value
83127,104839,2023-04-13,181.15,5,App,Fashion,0.69,West,Card,179.91,Value
83128,104839,2023-05-03,90.78,2,Web,Electronics,3.41,East,UPI,87.69,Value
83129,104839,2023-05-26,91.6,5,App,Home,16.65,West,COD,76.35,Value
83130,104839,2023-06-13,51.07,3,Store,Beauty,8.4,West,Card,46.78,Value
83131,104839,2023-07-04,78.0,1,App,Sports,15.44,West,Wallet,65.96,Value
83132,104839,2023-07-06,157.32,1,App,Electronics,0.0,South,Card,157.32,Value
83133,104839,2023-08-07,52.39,3,Store,Home,12.31,North,Card,45.94,Value
83134,104839,2023-08-13,38.95,1,Web,Grocery,5.62,West,UPI,36.76,Value
83135,104839,2023-08-20,131.48,2,Web,Fashion,4.89,East,COD,125.05,Value
83136,104839,2023-09-29,50.64,5,Web,Home,1.79,East,UPI,49.74,Value
83137,104839,2023-10-22,127.16,2,Web,Fashion,0.0,North,Card,127.16,Value
83138,104839,2023-11-21,90.66,3,Store,Electronics,0.0,North,COD,90.66,Value
83139,104839,2023-11-24,45.33,3,Web,Beauty,0.0,South,UPI,45.33,Value
83140,104839,2023-12-18,263.42,6,Web,Grocery,8.5,South,Card,241.04,Value
83141,104839,2024-02-08,39.87,4,Store,Sports,3.2,East,UPI,38.59,Value
83142,104839,2024-03-23,213.29,3,App,Grocery,0.0,South,UPI,213.29,Value
83143,104839,2024-04-08,102.79,4,App,Grocery,13.5,East,UPI,88.92,Value
83144,104839,2024-04-15,31.3,2,Store,Electronics,0.0,South,UPI,31.3,Value
83145,104839,2024-05-15,66.64,1,Web,Electronics,5.68,South,Card,62.86,Value
83146,104839,2024-05-27,71.26,1,App,Grocery,8.4,East,Wallet,65.28,Value
83147,104839,2024-05-30,41.88,5,Web,Fashion,0.0,South,Card,41.88,Value
83148,104839,2024-06-10,86.99,4,App,Home,0.0,West,Wallet,86.99,Value
83149,104839,2024-11-15,40.89,5,Web,Home,0.0,South,Wallet,40.89,Value
83150,104839,2024-11-19,55.28,3,App,Electronics,6.11,West,UPI,51.9,Value
83151,104839,2024-11-29,99.36,6,Store,Grocery,9.38,North,UPI,90.04,Value
83152,104839,2024-12-21,87.5,4,App,Beauty,9.55,East,Card,79.15,Value
83153,104839,2024-12-29,44.87,2,App,Home,10.93,South,UPI,39.96,Value
83154,104840,2023-04-23,17.36,6,App,Home,11.47,South,COD,15.37,Bargain
83155,104840,2023-08-13,69.85,5,App,Fashion,12.31,West,UPI,61.25,Bargain
83156,104840,2023-09-25,56.25,5,Web,Beauty,10.55,North,Wallet,50.32,Bargain
83157,104840,2023-10-12,17.82,4,App,Beauty,3.25,West,COD,17.24,Bargain
83158,104840,2024-02-22,89.06,1,Web,Sports,17.59,West,Card,73.39,Bargain
83159,104840,2024-06-12,45.32,5,App,Electronics,6.02,East,Card,42.6,Bargain
83160,104840,2024-07-15,43.52,3,Web,Electronics,12.47,North,Card,38.09,Bargain
83161,104840,2024-10-10,58.14,2,App,Grocery,4.62,East,Card,55.46,Bargain
83162,104840,2024-12-01,34.77,3,Web,Beauty,16.74,West,Card,28.95,Bargain
83163,104841,2023-02-14,49.62,1,Web,Grocery,0.0,East,UPI,49.62,Regular
83164,104841,2023-03-16,14.21,4,Store,Grocery,8.47,North,Card,13.01,Regular
83165,104841,2023-04-08,20.45,2,App,Sports,12.06,West,UPI,17.98,Regular
83166,104841,2023-06-15,18.94,4,Web,Beauty,5.79,North,Card,17.84,Regular
83167,104841,2023-06-24,57.44,5,Web,Sports,3.82,South,Card,55.25,Regular
83168,104841,2023-08-23,128.31,3,Web,Grocery,7.21,East,Card,119.06,Regular
83169,104841,2023-09-03,145.4,2,Store,Fashion,15.63,North,UPI,122.67,Regular
83170,104841,2023-10-03,80.92,3,Store,Beauty,21.99,West,UPI,63.12,Regular
83171,104841,2023-10-18,17.12,3,App,Home,8.14,East,UPI,15.73,Regular
83172,104841,2023-11-09,36.75,2,Web,Grocery,7.18,North,Card,34.11,Regular
83173,104842,2023-03-20,122.4,5,Web,Electronics,0.0,South,Wallet,122.4,Regular
83174,104842,2023-06-21,108.29,5,Web,Sports,5.35,West,COD,102.5,Regular
83175,104842,2023-08-10,55.47,2,App,Electronics,8.27,North,UPI,50.88,Regular
83176,104842,2024-02-29,84.52,3,App,Beauty,4.53,East,COD,80.69,Regular
83177,104842,2024-04-03,65.38,2,Web,Electronics,12.6,East,UPI,57.14,Regular
83178,104843,2023-03-05,98.78,1,App,Home,6.4,West,UPI,92.45,Regular
83179,104843,2023-03-15,34.33,1,App,Home,1.58,East,Card,33.79,Regular
83180,104843,2023-05-23,124.76,3,App,Electronics,9.61,South,Card,112.77,Regular
